season,pos,name,team,proj_fpts
2013,WR,Ace Sanders,JAC,25.9
2013,WR,Kris Durham,DET,24.9
2013,WR,Louis Murphy,NYG,23.5
2013,WR,Brian Quick,STL,22.7
2013,WR,LaVon Brazill,IND,21.4
2013,WR,Marquise Goodwin,BUF,17.6
2013,WR,Lestar Jean,HOU,17.6
2013,WR,Juron Criner,LV,17.5
2013,WR,Deonte Thompson,BAL,17.1
2013,WR,Justin Hunter,TEN,17
2013,WR,Travis Benjamin,CLE,16.5
2013,WR,Jonathan Baldwin,SF,16
2013,WR,Michael Crabtree,SF,16
2013,WR,Ted Ginn Jr.,CAR,14.8
2013,WR,Jerricho Cotchery,PIT,14.7
2013,WR,Andre Caldwell,DEN,14.1
2013,WR,Dwayne Harris,DAL,13.7
2013,WR,Stedman Bailey,STL,11.9
2013,WR,Kevin Walter,TEN,10.4
2013,WR,Jarrett Boykin,GB,7.5
2013,WR,DeVier Posey,HOU,7.2
2013,WR,Josh Boyce,NE,7
2013,WR,Kyle Williams,SF,6.6
2013,WR,Aldrick Robinson,WAS,6.4
2013,WR,Drew Davis,ATL,6.3
2013,WR,Aaron Mellette,BAL,4.5
2013,WR,Devin Hester,CHI,4.5
2013,WR,Stephen Burton,JAC,4.3
2013,WR,Armanti Edwards,CAR,3.4
2013,WR,Brice Butler,LV,3.2
2013,WR,Justin Brown,PIT,2.2
2013,TE,Jimmy Graham,NO,166.4
2013,TE,Rob Gronkowski,NE,140
2013,TE,Tony Gonzalez,ATL,124.9
2013,TE,Vernon Davis,SF,123.1
2013,TE,Jason Witten,DAL,121.6
2013,TE,Jermichael Finley,GB,121.5
2013,TE,Greg Olsen,CAR,113.9
2013,TE,Jared Cook,STL,101.6
2013,TE,Owen Daniels,HOU,99.5
2013,TE,Brandon Pettigrew,DET,98.5
2013,TE,Jordan Cameron,CLE,97.6
2013,TE,Kyle Rudolph,MIN,97.5
2013,TE,Antonio Gates,SD,94.5
2013,TE,Fred Davis,WAS,93.6
2013,TE,Marcedes Lewis,JAC,90.1
2013,TE,Zach Miller,SEA,88.2
2013,TE,Martellus Bennett,CHI,87.5
2013,TE,Jermaine Gresham,CIN,84.4
2013,TE,Zach Sudfeld,NE,80.4
2013,TE,Brandon Myers,NYG,80
2013,TE,Robert Housler,ARI,76.3
2013,TE,Dwayne Allen,IND,76.2
2013,TE,Coby Fleener,IND,74.1
2013,TE,Ed Dickson,BAL,68
2013,TE,Scott Chandler,BUF,66.7
2013,TE,Julius Thomas,DEN,65.5
2013,TE,Kellen Winslow,NYJ,60.6
2013,TE,Tyler Eifert,CIN,59.7
2013,TE,Brent Celek,PHI,59.3
2013,TE,Heath Miller,PIT,56.5
2013,TE,Luke Stocker,TB,55.9
2013,TE,Garrett Graham,HOU,55.5
2013,TE,Delanie Walker,TEN,54.5
2013,TE,Travis Kelce,KC,45.3
2013,TE,Tony Scheffler,DET,44.2
2013,TE,Anthony Fasano,KC,43.5
2013,TE,Jacob Tamme,DEN,43.5
2013,TE,Zach Ertz,PHI,41.5
2013,TE,Lance Kendricks,STL,38.2
2013,TE,David Ausberry,LV,37.7
2013,TE,James Casey,PHI,35.5
2013,TE,Dallas Clark,BAL,32.2
2013,TE,Craig Stevens,TEN,28.7
2013,TE,Luke Willson,SEA,28.5
2013,TE,Jeff Cumberland,NYJ,27.7
2013,TE,Vance McDonald,SF,25.2
2013,TE,Logan Paulsen,WAS,24.2
2013,TE,Ladarius Green,SD,23.9
2013,TE,John Carlson,MIN,23.6
2013,TE,David Paulson,PIT,23.5
2013,TE,Michael Egnew,MIA,23.5
2013,TE,Joel Dreessen,DEN,21.9
2013,TE,Tom Crabtree,TB,21.6
2013,TE,Matt Spaeth,PIT,20.5
2013,TE,Mychal Rivera,LV,20.4
2013,TE,Adrien Robinson,NYG,20.1
2013,TE,Andrew Quarless,GB,17.8
2013,TE,Nick Kasa,LV,17.7
2013,TE,Gavin Escobar,DAL,16.4
2013,TE,Ben Watson,NO,16.4
2013,TE,Chase Coffman,ATL,14.1
2013,TE,James Hanna,DAL,13.2
2013,TE,John Phillips,SD,12.7
2013,TE,Jordan Reed,WAS,12.4
2013,TE,Dante Rosario,CHI,8.4
2013,TE,Ben Hartsock,CAR,7.9
2013,TE,Virgil Green,DEN,7.7
2013,TE,Taylor Thompson,TEN,7.6
2013,TE,Ryan Griffin,HOU,5.2
2013,TE,D.C. Jefferson,ARI,3.2
2013,TE,Aaron Hernandez,FA,2
2014,QB,Peyton Manning,DEN,444.5
2014,QB,Drew Brees,NO,413.3
2014,QB,Aaron Rodgers,GB,405.8
2014,QB,Nick Foles,PHI,374.1
2014,QB,Andrew Luck,IND,373.7
2014,QB,Matt Ryan,ATL,361.6
2014,QB,Matthew Stafford,DET,358.1
2014,QB,Robert Griffin III,WAS,347.3
2014,QB,Colin Kaepernick,SF,342.8
2014,QB,Cam Newton,CAR,342.7
2014,QB,Jay Cutler,CHI,341.9
2014,QB,Tom Brady,NE,336.3
2014,QB,Russell Wilson,SEA,336.2
2014,QB,Philip Rivers,SD,333.9
2014,QB,Tony Romo,DAL,333.5
2014,QB,Ben Roethlisberger,PIT,327.5
2014,QB,Alex Smith,KC,313.4
2014,QB,Andy Dalton,CIN,310.2
2014,QB,Ryan Tannehill,MIA,304.4
2014,QB,Carson Palmer,ARI,301.2
2014,QB,Joe Flacco,BAL,298.1
2014,QB,Eli Manning,NYG,295.9
2014,QB,Shaun Hill,STL,259.9
2014,QB,Geno Smith,NYJ,252.9
2014,QB,Ryan Fitzpatrick,HOU,238.7
2014,QB,Johnny Manziel,CLE,236.6
2014,QB,EJ Manuel,BUF,229.9
2014,QB,Josh McCown,TB,220.9
2014,QB,Derek Carr,LV,218.9
2014,QB,Jake Locker,TEN,211.5
2014,QB,Chad Henne,JAC,178.2
2014,QB,Matt Cassel,MIN,175.4
2014,QB,Teddy Bridgewater,MIN,97.7
2014,QB,Charlie Whitehurst,TEN,89.9
2014,QB,Blake Bortles,JAC,88
2014,QB,Brian Hoyer,CLE,74.5
2014,QB,Mike Glennon,TB,61.3
2014,QB,Kyle Orton,BUF,54.4
2014,QB,Matt Schaub,LV,49.6
2014,QB,Michael Vick,NYJ,49.4
2014,QB,Ryan Mallett,HOU,45.8
2014,QB,Kirk Cousins,WAS,36
2014,QB,Jason Campbell,CIN,20.1
2014,QB,Jimmy Clausen,CHI,18.3
2014,QB,Chase Daniel,KC,17.3
2014,QB,Brandon Weeden,DAL,15.6
2014,QB,Blaine Gabbert,SF,15.3
2014,QB,Jimmy Garoppolo,NE,14
2014,QB,Mark Sanchez,PHI,10.9
2014,QB,Bruce Gradkowski,PIT,9.3
2014,QB,Matt Flynn,GB,5.2
2014,QB,Tyrod Taylor,BAL,5.2
2014,QB,Ryan Nassib,NYG,5.1
2014,QB,Brock Osweiler,DEN,4.5
2014,QB,Matt Moore,MIA,3.3
2014,QB,Matt Hasselbeck,IND,2.3
2014,QB,Drew Stanton,ARI,2.1
2014,QB,Derek Anderson,CAR,1.6
2014,QB,T.J. Yates,ATL,1.3
2014,RB,LeSean McCoy,PHI,255
2014,RB,Jamaal Charles,KC,252.3
2014,RB,Adrian Peterson,MIN,242.2
2014,RB,Matt Forte,CHI,230.5
2014,RB,Montee Ball,DEN,216.1
2014,RB,Eddie Lacy,GB,215.1
2014,RB,Marshawn Lynch,SEA,206.6
2014,RB,Toby Gerhart,JAC,203.4
2014,RB,Zac Stacy,STL,203.3
2014,RB,DeMarco Murray,DAL,200.4
2014,RB,Doug Martin,TB,200.2
2014,RB,Le'Veon Bell,PIT,199.7
2014,RB,Arian Foster,HOU,196.9
2014,RB,Giovani Bernard,CIN,195.4
2014,RB,Andre Ellington,ARI,192.1
2014,RB,Alfred Morris,WAS,183.6
2014,RB,Rashad Jennings,NYG,182.3
2014,RB,Chris Johnson,NYJ,175.9
2014,RB,Frank Gore,SF,174.8
2014,RB,Ray Rice,BAL,171.3
2014,RB,Trent Richardson,IND,163.4
2014,RB,Joique Bell,DET,162.2
2014,RB,Bishop Sankey,TEN,161.4
2014,RB,Ryan Mathews,SD,160
2014,RB,Reggie Bush,DET,158.6
2014,RB,Ben Tate,CLE,153.2
2014,RB,C.J. Spiller,BUF,153
2014,RB,Stevan Ridley,NE,141.5
2014,RB,Maurice Jones-Drew,LV,139.4
2014,RB,Shane Vereen,NE,138
2014,RB,Knowshon Moreno,MIA,135.5
2014,RB,Fred Jackson,BUF,132.4
2014,RB,DeAngelo Williams,CAR,125.2
2014,RB,Steven Jackson,ATL,122
2014,RB,Danny Woodhead,SD,121.1
2014,RB,Pierre Thomas,NO,115.3
2014,RB,Darren McFadden,LV,114
2014,RB,Jeremy Hill,CIN,108.7
2014,RB,Darren Sproles,PHI,107.6
2014,RB,Lamar Miller,MIA,107.4
2014,RB,Khiry Robinson,NO,102.9
2014,RB,Jonathan Stewart,CAR,94.1
2014,RB,Mark Ingram,NO,93.6
2014,RB,Lance Dunbar,DAL,93
2014,RB,Bernard Pierce,BAL,92.3
2014,RB,Chris Ivory,NYJ,91.8
2014,RB,Shonn Greene,TEN,87.7
2014,RB,Ronnie Hillman,DEN,86.1
2014,RB,Mike Tolbert,CAR,81.4
2014,RB,Devonta Freeman,ATL,75.2
2014,RB,Terrance West,CLE,74.2
2014,RB,Carlos Hyde,SF,72.8
2014,RB,Marcel Reece,LV,72.3
2014,RB,Denard Robinson,JAC,72
2014,RB,Andre Williams,NYG,71.4
2014,RB,Ahmad Bradshaw,IND,67.8
2014,RB,Knile Davis,KC,67.6
2014,RB,Dexter McCluster,TEN,67.6
2014,RB,Jacquizz Rodgers,ATL,67.3
2014,RB,LeGarrette Blount,PIT,67
2014,RB,Bilal Powell,NYJ,58.7
2014,RB,Roy Helu,WAS,57.3
2014,RB,Jonathan Grimes,HOU,57.3
2014,RB,C.J. Anderson,DEN,57
2014,RB,James Starks,GB,55.9
2014,RB,James White,NE,55.5
2014,RB,Donald Brown,SD,50.4
2014,RB,Christine Michael,SEA,47.3
2014,RB,Isaiah Crowell,CLE,46.4
2014,RB,Benny Cunningham,STL,46.3
2014,RB,Jonathan Dwyer,ARI,46.1
2014,RB,Mike James,TB,39.6
2014,RB,Robert Turbin,SEA,39.5
2014,RB,Ka'Deem Carey,CHI,38.1
2014,RB,Tre Mason,STL,37.4
2014,RB,Stepfan Taylor,ARI,33.8
2014,RB,Bryce Brown,BUF,33.8
2014,RB,Chris Polk,PHI,32.6
2014,RB,Alfred Blue,HOU,31
2014,RB,Bobby Rainey,TB,29
2014,RB,Shaun Draughn,CHI,28.7
2014,RB,Dan Herron,IND,27.9
2014,RB,DuJuan Harris,GB,26.7
2014,RB,Brandon Bolden,NE,26
2014,RB,Dri Archer,PIT,25.4
2014,RB,Latavius Murray,LV,24.5
2014,RB,De'Anthony Thomas,KC,20.9
2014,RB,Theo Riddick,DET,20.4
2014,RB,Jerick McKinnon,MIN,19.9
2014,RB,Joseph Randle,DAL,19.3
2014,RB,LaMichael James,SF,16.8
2014,RB,Jordan Todman,JAC,15.8
2014,RB,Silas Redd,WAS,9
2014,RB,Peyton Hillis,NYG,8.2
2014,RB,John Kuhn,GB,8.1
2014,RB,Marcus Lattimore,SF,7.1
2014,RB,Kyle Juszczyk,BAL,6.2
2014,RB,Justin Forsett,BAL,4.1
2014,RB,Michael Cox,NYG,3.5
2014,RB,Cedric Peerman,CIN,2.2
2014,RB,Cyrus Gray,KC,0.7
2014,WR,Demaryius Thomas,DEN,222.9
2014,WR,Calvin Johnson,DET,219.7
2014,WR,Julio Jones,ATL,208.1
2014,WR,Dez Bryant,DAL,194.6
2014,WR,A.J. Green,CIN,190.7
2014,WR,Antonio Brown,PIT,187.6
2014,WR,Brandon Marshall,CHI,177.4
2014,WR,Jordy Nelson,GB,175.9
2014,WR,Alshon Jeffery,CHI,175.4
2014,WR,Percy Harvin,SEA,169.2
2014,WR,Randall Cobb,GB,169.1
2014,WR,Victor Cruz,NYG,164.6
2014,WR,Keenan Allen,SD,160.9
2014,WR,Vincent Jackson,TB,160.9
2014,WR,Roddy White,ATL,159.9
2014,WR,Cordarrelle Patterson,MIN,159.6
2014,WR,Michael Crabtree,SF,151.6
2014,WR,Andre Johnson,HOU,150
2014,WR,Michael Floyd,ARI,149.7
2014,WR,T.Y. Hilton,IND,148.8
2014,WR,Marques Colston,NO,148.7
2014,WR,Torrey Smith,BAL,147.8
2014,WR,Larry Fitzgerald,ARI,146.4
2014,WR,Jeremy Maclin,PHI,146
2014,WR,Pierre Garcon,WAS,142
2014,WR,Mike Wallace,MIA,139.5
2014,WR,Kendall Wright,TEN,132.5
2014,WR,DeSean Jackson,WAS,132.2
2014,WR,Julian Edelman,NE,130.6
2014,WR,Emmanuel Sanders,DEN,126.5
2014,WR,Dwayne Bowe,KC,124.4
2014,WR,Eric Decker,NYJ,119.7
2014,WR,Tavon Austin,STL,118.1
2014,WR,Brian Hartline,MIA,115
2014,WR,Sammy Watkins,BUF,112.2
2014,WR,Reggie Wayne,IND,111.4
2014,WR,Terrance Williams,DAL,109.5
2014,WR,Rueben Randle,NYG,108.7
2014,WR,Golden Tate,DET,108.5
2014,WR,Kelvin Benjamin,CAR,108.4
2014,WR,Cecil Shorts,JAC,108
2014,WR,James Jones,LV,107.6
2014,WR,DeAndre Hopkins,HOU,105.7
2014,WR,Kenny Stills,NO,105.7
2014,WR,Jarrett Boykin,GB,103.7
2014,WR,Anquan Boldin,SF,103.7
2014,WR,Markus Wheaton,PIT,102.8
2014,WR,Mike Evans,TB,102.6
2014,WR,Wes Welker,DEN,102.5
2014,WR,Riley Cooper,PHI,99.8
2014,WR,Miles Austin,CLE,99.5
2014,WR,Greg Jennings,MIN,98.7
2014,WR,Brandin Cooks,NO,97.7
2014,WR,Steve Smith,BAL,96.7
2014,WR,Danny Amendola,NE,95.8
2014,WR,Doug Baldwin,SEA,95.5
2014,WR,Andrew Hawkins,CLE,93.2
2014,WR,Harry Douglas,ATL,91.5
2014,WR,Malcom Floyd,SD,86.5
2014,WR,Justin Hunter,TEN,86
2014,WR,Rod Streater,LV,85.5
2014,WR,Kenny Britt,STL,85.3
2014,WR,Mike Williams,BUF,82.5
2014,WR,Marqise Lee,JAC,80.5
2014,WR,Hakeem Nicks,IND,79
2014,WR,Jordan Matthews,PHI,78.9
2014,WR,Robert Woods,BUF,75.4
2014,WR,Odell Beckham Jr.,NYG,74.6
2014,WR,Marvin Jones,CIN,74
2014,WR,Jerricho Cotchery,CAR,73.6
2014,WR,Donnie Avery,KC,70.9
2014,WR,Nate Washington,TEN,69.1
2014,WR,Mohamed Sanu,CIN,66.9
2014,WR,David Nelson,NYJ,66.9
2014,WR,John Brown,ARI,65.7
2014,WR,Jeremy Kerley,NYJ,64.9
2014,WR,Brian Quick,STL,60.9
2014,WR,Steve Johnson,SF,60.6
2014,WR,Andre Roberts,WAS,60.2
2014,WR,Jermaine Kearse,SEA,59.7
2014,WR,Lance Moore,PIT,59.5
2014,WR,Travis Benjamin,CLE,55.5
2014,WR,Joe Morgan,NO,54.1
2014,WR,Chris Owusu,TB,52.7
2014,WR,Jason Avant,CAR,51.5
2014,WR,Denarius Moore,LV,50.7
2014,WR,Junior Hemingway,KC,47.6
2014,WR,Brandon Gibson,MIA,47
2014,WR,Jerrel Jernigan,NYG,46.6
2014,WR,Eddie Royal,SD,45.6
2014,WR,Chris Givens,STL,43.5
2014,WR,Marquise Goodwin,BUF,40.2
2014,WR,Andre Caldwell,DEN,39.5
2014,WR,Marlon Brown,BAL,38.1
2014,WR,Ryan Broyles,DET,38
2014,WR,Cody Latimer,DEN,34.9
2014,WR,Cole Beasley,DAL,34.9
2014,WR,Jerome Simpson,MIN,34.7
2014,WR,Martavis Bryant,PIT,34.6
2014,WR,Jacoby Jones,BAL,33.5
2014,WR,Marquess Wilson,CHI,33.5
2014,WR,Kenbrell Thompkins,NE,32
2014,WR,Allen Robinson,JAC,31.5
2014,WR,Keshawn Martin,HOU,30.4
2014,WR,Davante Adams,GB,30.1
2014,WR,Aaron Dobson,NE,28.5
2014,WR,Ace Sanders,JAC,27.9
2014,WR,Da'Rick Rogers,IND,27.6
2014,WR,Andre Holmes,LV,27.1
2014,WR,Paul Richardson,SEA,26.1
2014,WR,Allen Hurns,JAC,26
2014,WR,A.J. Jenkins,KC,23.9
2014,WR,Ted Ginn Jr.,ARI,23.7
2014,WR,Drew Davis,ATL,23.7
2014,WR,Santonio Holmes,CHI,22.5
2014,WR,Brandon LaFell,NE,20.9
2014,WR,Frankie Hammond Jr.,KC,20.5
2014,WR,Jalen Saunders,NYJ,20.4
2014,WR,Brandon Tate,CIN,20.1
2014,WR,T.J. Graham,BUF,19.6
2014,WR,Brandon Lloyd,SF,18.9
2014,WR,Dwayne Harris,DAL,17.7
2014,WR,Seyi Ajirotutu,SD,17.1
2014,WR,Jarvis Landry,MIA,16.4
2014,WR,Santana Moss,WAS,15.5
2014,WR,Josh Morgan,CHI,11.4
2014,WR,Devin Hester,ATL,10
2014,WR,DeVier Posey,HOU,8.9
2014,WR,Nick Toon,NO,8.8
2014,WR,Austin Pettis,STL,7.9
2014,WR,Rishard Matthews,MIA,7.7
2014,WR,Jarius Wright,MIN,7.6
2014,WR,Donte Moncrief,IND,5.8
2014,WR,Josh Huff,PHI,4.5
2014,TE,Jimmy Graham,NO,180.6
2014,TE,Julius Thomas,DEN,155.5
2014,TE,Rob Gronkowski,NE,132.7
2014,TE,Jordan Cameron,CLE,123.6
2014,TE,Jordan Reed,WAS,120.5
2014,TE,Greg Olsen,CAR,117.4
2014,TE,Vernon Davis,SF,115.7
2014,TE,Kyle Rudolph,MIN,110.5
2014,TE,Jason Witten,DAL,110.4
2014,TE,Dennis Pitta,BAL,104.5
2014,TE,Martellus Bennett,CHI,101.2
2014,TE,Charles Clay,MIA,100.7
2014,TE,Heath Miller,PIT,98.2
2014,TE,Zach Ertz,PHI,97.1
2014,TE,Delanie Walker,TEN,93.6
2014,TE,Dwayne Allen,IND,91.3
2014,TE,Antonio Gates,SD,90.2
2014,TE,Ladarius Green,SD,88.4
2014,TE,Jared Cook,STL,84
2014,TE,Garrett Graham,HOU,79.5
2014,TE,Tyler Eifert,CIN,77.1
2014,TE,Travis Kelce,KC,76.7
2014,TE,Marcedes Lewis,JAC,69
2014,TE,Coby Fleener,IND,67.5
2014,TE,Eric Ebron,DET,66.5
2014,TE,Scott Chandler,BUF,66.2
2014,TE,Zach Miller,SEA,63.5
2014,TE,Mychal Rivera,LV,59.5
2014,TE,Tim Wright,NE,57.6
2014,TE,Gavin Escobar,DAL,56.9
2014,TE,Brent Celek,PHI,55.6
2014,TE,Levine Toilolo,ATL,54.7
2014,TE,Brandon Pettigrew,DET,51.5
2014,TE,Jermaine Gresham,CIN,50.8
2014,TE,Brandon Myers,TB,46.4
2014,TE,Adrien Robinson,NYG,44.4
2014,TE,Jeff Cumberland,NYJ,43.3
2014,TE,Richard Rodgers,GB,43
2014,TE,John Carlson,ARI,42.6
2014,TE,David Ausberry,LV,42
2014,TE,Lance Kendricks,STL,40.6
2014,TE,Austin Seferian-Jenkins,TB,39.7
2014,TE,Ben Watson,NO,39.5
2014,TE,Anthony Fasano,KC,39.2
2014,TE,Luke Willson,SEA,38.9
2014,TE,Jace Amaro,NYJ,37.6
2014,TE,Daniel Fells,NYG,37.4
2014,TE,Owen Daniels,BAL,34.8
2014,TE,Andrew Quarless,GB,33.5
2014,TE,Zach Sudfeld,NYJ,31.6
2014,TE,Troy Niklas,ARI,27.9
2014,TE,Clay Harbor,JAC,27.2
2014,TE,Jacob Tamme,DEN,26.6
2014,TE,Brandon Bostick,GB,24.7
2014,TE,Michael Hoomanawanui,NE,24.5
2014,TE,Ed Dickson,CAR,23.7
2014,TE,Joseph Fauria,DET,21.5
2014,TE,Logan Paulsen,WAS,20.4
2014,TE,Ryan Griffin,HOU,19.5
2014,TE,C.J. Fiedorowicz,HOU,17.5
2014,TE,Robert Housler,ARI,16.9
2014,TE,Demetrius Harris,KC,16.4
2014,TE,Matt Spaeth,PIT,13.6
2014,TE,Vance McDonald,SF,8.6
2014,TE,Gary Barnidge,CLE,7.7
2014,TE,James Casey,PHI,4.2
2015,QB,Andrew Luck,IND,430.3
2015,QB,Aaron Rodgers,GB,395.6
2015,QB,Russell Wilson,SEA,361.1
2015,QB,Peyton Manning,DEN,356
2015,QB,Matthew Stafford,DET,350.3
2015,QB,Matt Ryan,ATL,348.9
2015,QB,Ben Roethlisberger,PIT,344.1
2015,QB,Cam Newton,CAR,342.5
2015,QB,Tom Brady,NE,338.3
2015,QB,Tony Romo,DAL,338.2
2015,QB,Philip Rivers,SD,336.3
2015,QB,Drew Brees,NO,333.3
2015,QB,Ryan Tannehill,MIA,332
2015,QB,Eli Manning,NYG,329.8
2015,QB,Colin Kaepernick,SF,329.5
2015,QB,Jay Cutler,CHI,320.2
2015,QB,Teddy Bridgewater,MIN,305.4
2015,QB,Andy Dalton,CIN,302.3
2015,QB,Joe Flacco,BAL,299.4
2015,QB,Alex Smith,KC,294.3
2015,QB,Jameis Winston,TB,292
2015,QB,Carson Palmer,ARI,286.2
2015,QB,Derek Carr,LV,283.9
2015,QB,Sam Bradford,PHI,274.1
2015,QB,Blake Bortles,JAC,273.8
2015,QB,Marcus Mariota,TEN,273
2015,QB,Nick Foles,STL,265.1
2015,QB,Ryan Fitzpatrick,NYJ,213.1
2015,QB,Kirk Cousins,WAS,207.8
2015,QB,Tyrod Taylor,BUF,205.9
2015,QB,Josh McCown,CLE,200.2
2015,QB,Brian Hoyer,HOU,157.7
2015,QB,Ryan Mallett,HOU,123.2
2015,QB,Geno Smith,NYJ,104.8
2015,QB,Mark Sanchez,PHI,94.2
2015,QB,Johnny Manziel,CLE,80.7
2015,QB,EJ Manuel,BUF,78.6
2015,QB,Colt McCoy,WAS,49.1
2015,QB,Zach Mettenberger,TEN,36.4
2015,QB,Mike Glennon,TB,25.1
2015,QB,Derek Anderson,CAR,22.5
2015,QB,Chad Henne,JAC,22.2
2015,QB,Jimmy Garoppolo,NE,21
2015,QB,Brandon Weeden,DAL,20.4
2015,QB,Robert Griffin III,WAS,18
2015,QB,Shaun Hill,MIN,17.3
2015,QB,AJ McCarron,CIN,17.1
2015,QB,Case Keenum,STL,16.1
2015,QB,Blaine Gabbert,SF,13.6
2015,QB,Ryan Nassib,NYG,13.6
2015,QB,Drew Stanton,ARI,13.4
2015,QB,Chase Daniel,KC,13.3
2015,QB,Michael Vick,PIT,12.6
2015,QB,Jimmy Clausen,CHI,11.4
2015,QB,Matt Hasselbeck,IND,7.2
2015,QB,Scott Tolzien,GB,5.6
2015,QB,Luke McCown,NO,4.7
2015,QB,Brock Osweiler,DEN,3.5
2015,QB,Matt Schaub,BAL,3
2015,QB,Matt McGloin,LV,2.3
2015,QB,Kellen Clemens,SD,2.3
2015,QB,Matt Moore,MIA,1.8
2015,QB,Sean Renfree,ATL,1.3
2015,QB,Tarvaris Jackson,SEA,0.8
2015,QB,Dan Orlovsky,DET,0.7
2015,RB,Jamaal Charles,KC,232.2
2015,RB,Marshawn Lynch,SEA,231.3
2015,RB,Adrian Peterson,MIN,230.7
2015,RB,Eddie Lacy,GB,225.3
2015,RB,DeMarco Murray,PHI,216.4
2015,RB,Le'Veon Bell,PIT,216
2015,RB,C.J. Anderson,DEN,211.1
2015,RB,Matt Forte,CHI,210.4
2015,RB,Justin Forsett,BAL,193.9
2015,RB,Jeremy Hill,CIN,191.1
2015,RB,Mark Ingram,NO,183.1
2015,RB,LeSean McCoy,BUF,175.8
2015,RB,Lamar Miller,MIA,174.7
2015,RB,Frank Gore,IND,170
2015,RB,Melvin Gordon,SD,165.5
2015,RB,Latavius Murray,LV,161
2015,RB,LeGarrette Blount,NE,155.8
2015,RB,Alfred Morris,WAS,155.4
2015,RB,Carlos Hyde,SF,155.2
2015,RB,Jonathan Stewart,CAR,151.6
2015,RB,Andre Ellington,ARI,151.2
2015,RB,Joseph Randle,DAL,143.9
2015,RB,Isaiah Crowell,CLE,143.8
2015,RB,Rashad Jennings,NYG,143.7
2015,RB,T.J. Yeldon,JAC,143.2
2015,RB,Ameer Abdullah,DET,139.7
2015,RB,Chris Ivory,NYJ,139.5
2015,RB,Doug Martin,TB,136.6
2015,RB,Giovani Bernard,CIN,135.8
2015,RB,Todd Gurley,STL,131.2
2015,RB,Tevin Coleman,ATL,131
2015,RB,Joique Bell,DET,126.9
2015,RB,C.J. Spiller,NO,122.2
2015,RB,Arian Foster,HOU,118.2
2015,RB,Devonta Freeman,ATL,104.1
2015,RB,Alfred Blue,HOU,99.6
2015,RB,Shane Vereen,NYG,95.9
2015,RB,Darren McFadden,DAL,89.4
2015,RB,Darren Sproles,PHI,88.3
2015,RB,Duke Johnson,CLE,88.2
2015,RB,Ryan Mathews,PHI,87
2015,RB,Bishop Sankey,TEN,85.2
2015,RB,Danny Woodhead,SD,84.7
2015,RB,Roy Helu,LV,83.6
2015,RB,Knile Davis,KC,81.9
2015,RB,Tre Mason,STL,80.3
2015,RB,Charles Sims,TB,80
2015,RB,Reggie Bush,SF,73.8
2015,RB,Damien Williams,MIA,72.8
2015,RB,Matt Jones,WAS,68.9
2015,RB,Denard Robinson,JAC,68.8
2015,RB,Fred Jackson,SEA,67.7
2015,RB,David Johnson,ARI,65.7
2015,RB,Andre Williams,NYG,63.8
2015,RB,Josh Robinson,IND,62.9
2015,RB,Lorenzo Taliaferro,BAL,62.3
2015,RB,Benny Cunningham,STL,61.7
2015,RB,Bilal Powell,NYJ,61.1
2015,RB,Ronnie Hillman,DEN,60.8
2015,RB,Chris Johnson,ARI,59.2
2015,RB,James Starks,GB,58.2
2015,RB,Terrance West,TEN,57.9
2015,RB,Javorius Allen,BAL,57.6
2015,RB,DeAngelo Williams,PIT,55.2
2015,RB,Theo Riddick,DET,54.6
2015,RB,Zac Stacy,NYJ,53
2015,RB,Chris Polk,HOU,50.1
2015,RB,Ray Rice,FA,49.5
2015,RB,Mike Tolbert,CAR,48.5
2015,RB,James White,NE,48.3
2015,RB,Lance Dunbar,DAL,48.2
2015,RB,Cameron Artis-Payne,CAR,46.1
2015,RB,Jerick McKinnon,MIN,45.4
2015,RB,Christine Michael,DAL,43.3
2015,RB,Branden Oliver,SD,42.9
2015,RB,Dexter McCluster,TEN,42.5
2015,RB,Dion Lewis,NE,40.3
2015,RB,Stepfan Taylor,ARI,37.4
2015,RB,Bobby Rainey,TB,36.5
2015,RB,De'Anthony Thomas,KC,36.3
2015,RB,Khiry Robinson,NO,35.6
2015,RB,Montee Ball,FA,35.2
2015,RB,Brandon Bolden,NE,34.8
2015,RB,Toby Gerhart,JAC,34
2015,RB,Travaris Cadet,NE,33.8
2015,RB,Marcel Reece,LV,31.6
2015,RB,David Cobb,TEN,28.9
2015,RB,Ka'Deem Carey,CHI,28.6
2015,RB,Jay Ajayi,MIA,28.5
2015,RB,Karlos Williams,BUF,27.6
2015,RB,Juwan Thompson,DEN,25.5
2015,RB,Anthony Dixon,BUF,24.9
2015,RB,Jarryd Hayne,SF,23.3
2015,RB,Dri Archer,PIT,21.9
2015,RB,Jonathan Grimes,HOU,21.1
2015,RB,Stevan Ridley,NYJ,18.1
2015,RB,John Kuhn,GB,18.1
2015,RB,Vick Ballard,IND,17.3
2015,RB,Kyle Juszczyk,BAL,16.8
2015,RB,Matt Asiata,MIN,16.4
2015,RB,Jacquizz Rodgers,CHI,14.3
2015,RB,Rex Burkhead,CIN,13.9
2015,RB,Zach Zenner,DET,12.3
2015,RB,Bryce Brown,BUF,11
2015,RB,Mike Davis,SF,10.2
2015,RB,Jeremy Langford,CHI,7.1
2015,RB,Chris Thompson,WAS,5.6
2015,RB,Bernard Pierce,JAC,4.8
2015,WR,Odell Beckham Jr.,NYG,224.7
